typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","566055.78","false","8","kg","566055.78","false","566055.78","false","0","false","2553576.392","2472892.706","2553576.392","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3888215.3","false","8","kg","3888215.3","false","3888215.3","false","3968137","false","15863421.11","15516938.415","15863421.11","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","438","false","8","kg","438","false","438","false","10094","false","3843.994","3644.776","3843.994","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1076881.84","false","8","kg","1076881.84","false","1076881.84","false","1746146.5","false","18002449.941","16657958.398","18002449.941","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104199","false","8","kg","104199","false","104199","false","113906","false","368348.715","361065.928","368348.715","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2637528.65","false","8","kg","2637528.65","false","2637528.65","false","3294434.7","false","34130970.787","33481351.171","34130970.787","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28876.3","false","8","kg","28876.3","false","28876.3","false","0","false","297367.315","283949.134","297367.315","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1858982.5","false","8","kg","1858982.5","false","1858982.5","false","1862478.6","false","7857931.006","7643565.146","7857931.006","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","340","HND","Honduras","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6436179","false","8","kg","6436179","false","6436179","false","6500220.2","false","20717297.622","20038213.889","20717297.622","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5744227.61","false","8","kg","5744227.61","false","5744227.61","false","0","false","13326702.429","12999780.466","13326702.429","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4783039.5","false","8","kg","4783039.5","false","4783039.5","false","5587054.6","false","27879304.636","26543550.252","27879304.636","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","388","JAM","Jamaica","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1035.97","false","8","kg","1035.97","false","1035.97","false","1187","false","57690.231","49502.067","57690.231","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4227.18","false","8","kg","4227.18","false","4227.18","false","0","false","91274.203","74540.51","91274.203","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61357.8","false","8","kg","61357.8","false","61357.8","false","64202.9","false","641346.702","622835.619","641346.702","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1401960","false","8","kg","1401960","false","1401960","false","0","false","7767097.676","7591230.574","7767097.676","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66458.2","false","8","kg","66458.2","false","66458.2","false","0","false","366520.687","356299.125","366520.687","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","67388.162","65879.29","67388.162","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94319.9","false","8","kg","94319.9","false","94319.9","false","119536","false","953499.338","925077.308","953499.338","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119979.7","false","8","kg","119979.7","false","119979.7","false","119208.2","false","705195.45","676185.396","705195.45","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","470","MLT","Malta","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","1011.42","822.601","1011.42","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1286434","false","8","kg","1286434","false","1286434","false","1244656","false","5026494.052","4902474.413","5026494.052","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416.28","false","8","kg","416.28","false","416.28","false","0","false","7373.78","5543.082","7373.78","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","524","NPL","Nepal","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3460","false","8","kg","3460","false","3460","false","3513","false","39502.626","32673.756","39502.626","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10959.87","false","8","kg","10959.87","false","10959.87","false","0","false","120371.154","114680.063","120371.154","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","540","NCL","New Caledonia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19665","false","8","kg","19665","false","19665","false","19794.3","false","64519.507","61038.3","64519.507","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","548","VUT","Vanuatu","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","699","false","8","kg","699","false","699","false","731.5","false","14561.459","12378.641","14561.459","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","172624.36","false","8","kg","172624.36","false","172624.36","false","194633.8","false","1732233.381","1703922.137","1732233.381","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","558","NIC","Nicaragua","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1347150","false","8","kg","1347150","false","1347150","false","1315655","false","5627142.708","5478960.98","5627142.708","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.45","false","8","kg","1.45","false","1.45","false","20.9","false","1091.595","920.896","1091.595","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","591","PAN","Panama","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","172864.12","false","8","kg","172864.12","false","172864.12","false","81658.7","false","863017.037","831660.672","863017.037","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","598","PNG","Papua New Guinea","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5929250.49","false","8","kg","5929250.49","false","5929250.49","false","5985308","false","17720304.72","17362371.058","17720304.72","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","604","PER","Peru","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2135660.22","false","8","kg","2135660.22","false","2135660.22","false","0","false","8280907.705","8071192.829","8280907.705","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5358.59","false","8","kg","5358.59","false","5358.59","false","8210.95","false","27704.237","25451.316","27704.237","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1200","false","8","kg","1200","false","1200","false","0","false","16742.191","15961.927","16742.191","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53901.2","false","8","kg","53901.2","false","53901.2","false","72197.41","false","426602.543","388175.137","426602.543","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","626","TLS","Timor-Leste","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95589","false","8","kg","95589","false","95589","false","108322","false","481786.153","467423.189","481786.153","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","646","RWA","Rwanda","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80040","false","8","kg","80040","false","80040","false","78367","false","344617.725","338396.803","344617.725","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1310","false","8","kg","1310","false","1310","false","0","false","8658.137","7178.574","8658.137","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64931.2","false","8","kg","64931.2","false","64931.2","false","145346","false","316371.927","296074.645","316371.927","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","694","SLE","Sierra Leone","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240","false","8","kg","240","false","240","false","0","false","1466.989","1387.62","1466.989","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","699","IND","India","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4939480.5","false","8","kg","4939480.5","false","4939480.5","false","0","false","13624490.693","13333339.17","13624490.693","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175353.15","false","8","kg","175353.15","false","175353.15","false","0","false","494757.471","476207.712","494757.471","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15577188.69","false","8","kg","15577188.69","false","15577188.69","false","0","false","29280069.087","28482482.086","29280069.087","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","705","SVN","Slovenia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3215","false","8","kg","3215","false","3215","false","78373.2","false","19612.147","18203.145","19612.147","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10123","false","8","kg","10123","false","10123","false","0","false","29061.146","27610.797","29061.146","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","716","ZWE","Zimbabwe","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9570","false","8","kg","9570","false","9570","false","9600","false","72247.74","70970.375","72247.74","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","254474.18","false","8","kg","254474.18","false","254474.18","false","440221.71","false","2579844.005","2444535.455","2579844.005","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7804.4","false","8","kg","7804.4","false","7804.4","false","0","false","52703.008","48944.625","52703.008","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3790696.45","false","8","kg","3790696.45","false","3790696.45","false","6351862","false","118443245.188","113712518.014","118443245.188","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","760","SYR","Syria","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3868","false","8","kg","3868","false","3868","false","15480","false","26419.346","24359.873","26419.346","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4386.88","false","8","kg","4386.88","false","4386.88","false","29248.3","false","26307.542","25284.347","26307.542","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226774","false","8","kg","226774","false","226774","false","248636","false","1273196.527","998297.792","1273196.527","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12225.6","false","8","kg","12225.6","false","12225.6","false","111832","false","90770.928","85882.481","90770.928","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","800","UGA","Uganda","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","867367","false","8","kg","867367","false","867367","false","912360","false","2125894.411","2066432.722","2125894.411","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","807","MKD","North Macedonia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19415.5","false","8","kg","19415.5","false","19415.5","false","37497.8","false","119279.552","110760.898","119279.552","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","425908.77","false","8","kg","425908.77","false","425908.77","false","0","false","4968599.453","4663923.429","4968599.453","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","719840","false","8","kg","719840","false","719840","false","0","false","2381370.218","2316951.689","2381370.218","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","303989.54","false","8","kg","303989.54","false","303989.54","false","0","false","2261857.676","2137116.775","2261857.676","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","887","YEM","Yemen","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","2125","false","32376.154","30706.995","32376.154","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109116240.69","false","8","kg","109116240.69","false","109116240.69","false","0","false","529198078.151","509867514.888","529198078.151","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18975","false","8","kg","18975","false","18975","false","19112.5","false","79259.192","77368.737","79259.192","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2991.95","false","8","kg","2991.95","false","2991.95","false","0","false","48665.166","46513.906","48665.166","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1839","false","8","kg","1839","false","1839","false","0","false","43214.972","41769.994","43214.972","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41090.32","false","8","kg","41090.32","false","41090.32","false","0","false","133216.772","130210.878","133216.772","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6180","false","8","kg","6180","false","6180","false","0","false","50583.919","47279.074","50583.919","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22223.4","false","8","kg","22223.4","false","22223.4","false","0","false","134572.284","118917.732","134572.284","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23697883.17","false","8","kg","23697883.17","false","23697883.17","false","0","false","72480263.464","69847802.699","72480263.464","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","84","BLZ","Belize","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204000","false","8","kg","204000","false","204000","false","204541","false","528495.054","510873.215","528495.054","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","104","MMR","Myanmar","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31824.5","false","8","kg","31824.5","false","31824.5","false","0","false","158570.277","147706.322","158570.277","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","108","BDI","Burundi","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90360","false","8","kg","90360","false","90360","false","0","false","492947.031","486224.701","492947.031","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","303881.48","false","8","kg","303881.48","false","303881.48","false","320540.9","false","1724140.609","1690516.149","1724140.609","0","false","true",
